,num_ratings,num_users,num_movies,name,algo_name,rmse_all,increase_from_baseline_rmse_all,rmse_non-boycott,increase_from_baseline_rmse_non-boycott,rmse_boycott,increase_from_baseline_rmse_boycott,rmse_all-like-boycott,increase_from_baseline_rmse_all-like-boycott,ndcg10_all,increase_from_baseline_ndcg10_all,ndcg10_non-boycott,increase_from_baseline_ndcg10_non-boycott,ndcg10_boycott,increase_from_baseline_ndcg10_boycott,ndcg10_all-like-boycott,increase_from_baseline_ndcg10_all-like-boycott,ndcg5_all,ndcg5_non-boycott,ndcg5_boycott,ndcg5_all-like-boycott,ndcgfull_all,ndcgfull_non-boycott,ndcgfull_boycott,ndcgfull_all-like-boycott,fit_time_all,fit_time_non-boycott,fit_time_boycott,fit_time_all-like-boycott,test_times_all,test_times_non-boycott,test_times_boycott,test_times_all-like-boycott,num_tested_all,num_tested_non-boycott,num_tested_boycott,num_tested_all-like-boycott,increase_rmse_all,percent_increase_rmse_all,increase_rmse_non-boycott,percent_increase_rmse_non-boycott,increase_rmse_boycott,percent_increase_rmse_boycott,increase_rmse_all-like-boycott,percent_increase_rmse_all-like-boycott,increase_ndcg10_all,percent_increase_ndcg10_all,increase_ndcg10_non-boycott,percent_increase_ndcg10_non-boycott,increase_ndcg10_boycott,percent_increase_ndcg10_boycott,increase_ndcg10_all-like-boycott,percent_increase_ndcg10_all-like-boycott,increase_ndcg5_all,percent_increase_ndcg5_all,increase_ndcg5_non-boycott,percent_increase_ndcg5_non-boycott,increase_ndcg5_boycott,percent_increase_ndcg5_boycott,increase_ndcg5_all-like-boycott,percent_increase_ndcg5_all-like-boycott,increase_ndcgfull_all,percent_increase_ndcgfull_all,increase_ndcgfull_non-boycott,percent_increase_ndcgfull_non-boycott,increase_ndcgfull_boycott,percent_increase_ndcgfull_boycott,increase_ndcgfull_all-like-boycott,percent_increase_ndcgfull_all-like-boycott
0027_KNNBaseline_item_msd,998896,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854045854965877,0.0001752763742755015,0.8852384579904754,9.148868163166846e-06,1.002753641824912,0.11752433270259988,1.002753641824912,0.11752433270259988,0.7916243552757868,-0.0005105258184453508,0.7916322307308183,-0.0005026503634137924,0.7809043193059833,-0.011230561788248885,0.7809043193059833,-0.011230561788248885,0.7830673303996869,0.78306856656738,0.7815868434216815,0.7815868434216815,0.9081568925533782,0.9081522731993268,0.9128060861989546,0.9128060861989546,31.722725200653077,31.722725200653077,31.722725200653077,31.722725200653077,258.05748572349546,470.4680794239045,474.09844770431516,474.1072431087494,200041.8,199779.2,262.6,262.6,6.357916341515057e-05,0.007181319170844368,-0.00010254834269718405,-0.01158292024921671,0.1174126354917393,13.261854432568148,0.1174126354917393,13.261854432568148,1.0069573033844037e-05,0.0012720302318577799,1.7945028065402546e-05,0.0022668903769809947,-0.010709966396769688,-1.3529273776637256,-0.010709966396769688,-1.3529273776637256,0.0002710231314598799,0.034622433568406344,0.0002722592991529771,0.03478035047241054,-0.001209463846545522,-0.15450556362053666,-0.001209463846545522,-0.15450556362053666,-4.1251651251017485e-05,-0.0045421422091920655,-4.587100530240029e-05,-0.005050770649016537,0.00460794199432546,0.5073718795539873,0.00460794199432546,0.5073718795539873
0027_SVD,998896,6034,3706,6 user sample,SVD,0.8737705204624108,-0.0006260341081720798,0.8735751824605422,-0.0008213721100406303,1.0103798324775612,0.1359832779069784,1.0103798324775612,0.1359832779069784,0.7931640703780459,-0.0005228010846658472,0.7931747533261142,-0.0005121181365976835,0.7803613305648703,-0.013325540897841548,0.7803613305648703,-0.013325540897841548,0.7853542796285293,0.7853642627961903,0.7752165152047875,0.7752165152047875,0.9095056006705476,0.9095046528516316,0.9104659420798068,0.9104659420798068,120.27633056640623,120.27633056640623,120.27633056640623,120.27633056640623,62.302669382095345,93.01762046813965,99.9636865615845,99.97331838607788,200041.8,199779.2,262.6,262.6,-0.011570485870761815,-1.3068959630237207,-0.011765823872630365,-1.3289595521347213,0.12503882614438866,14.123238983616432,0.12503882614438866,14.123238983616432,0.0015497846752929867,0.19577522832564478,0.0015604676233612613,0.19712474263598734,-0.011252955137882603,-1.4215199676308052,-0.011252955137882603,-1.4215199676308052,0.0025579723603023075,0.32677368768243464,0.002567955527963295,0.3280490089337351,-0.0075797920634395055,-0.9682968599955687,-0.0075797920634395055,-0.9682968599955687,0.001307456465918455,0.14396158748633908,0.0013065086470024356,0.14385722491721606,0.002267797875177613,0.24970298493217882,0.002267797875177613,0.24970298493217882
0028_KNNBaseline_item_msd,999517,6034,3705,6 user sample,KNNBaseline_item_msd,0.8853620370902593,0.000132727967947055,0.8851904928619329,-3.88162603793818e-05,1.10452761214801,0.21929830302569786,1.10452761214801,0.21929830302569786,0.7907169242281794,-0.0014179568660527275,0.7907172967039597,-0.0014175843902723972,0.7607636287267894,-0.031371252367442766,0.7607636287267894,-0.031371252367442766,0.7824130168806489,0.7823878833096669,0.8020376113348895,0.8020376113348895,0.9080720357800456,0.9080550311261972,0.9251588129245494,0.9251588129245494,30.217985916137696,30.217985916137696,30.217985916137696,30.217985916137696,246.15433092117308,446.4658741950989,450.2349242210388,450.2404267787933,200041.8,199903.4,138.4,138.4,2.10307570867041e-05,0.002375441432878777,-0.0001505134712397327,-0.01700062124797722,0.2191866058148375,24.757308680713354,0.2191866058148375,24.757308680713354,-0.0008973614745735325,-0.1133584235126458,-0.0008969889987932023,-0.11331137082713247,-0.030850656975963564,-3.8971829504789692,-0.030850656975963564,-3.8971829504789692,-0.00038329038757811684,-0.04896425596534929,-0.00040842395856011127,-0.05217499811482425,0.019241304066662468,2.458021823558423,0.019241304066662468,2.458021823558423,-0.00012610842458360416,-0.013885562901479596,-0.00014311307843195564,-0.015757913550604036,0.01696066871992019,1.8675075288525063,0.01696066871992019,1.8675075288525063
0028_SVD,999517,6034,3705,6 user sample,SVD,0.8736228180350534,-0.000773736535529479,0.8734446983310841,-0.000951856239498894,1.1000597397491638,0.22566318517858094,1.1000597397491638,0.22566318517858094,0.7929894054975991,-0.0006974659651128867,0.7929876698101721,-0.0006992016525397826,0.7532130356315381,-0.04047383583117381,0.7532130356315381,-0.04047383583117381,0.7851335345599562,0.7850954807310828,0.8221265614818087,0.8221265614818087,0.9092093214102044,0.9091832403318176,0.9354179962908288,0.9354179962908288,118.27713508605957,118.27713508605957,118.27713508605957,118.27713508605957,48.35694441795349,76.29782876968383,81.57287893295288,81.58267941474915,200041.8,199903.4,138.4,138.4,-0.011718188298119214,-1.3235790745367793,-0.011896308002088518,-1.3436978426380135,0.21471873341599124,24.252658792491086,0.21471873341599124,24.252658792491086,0.001375119794846169,0.17371083615872485,0.0013733841074191622,0.17349157692372177,-0.038401250071214865,-4.851005188356888,-0.038401250071214865,-4.851005188356888,0.002337227291729138,0.29857413352976914,0.002299173462855797,0.293712865212582,0.03933025421358172,5.02432802101928,0.03933025421358172,5.02432802101928,0.0010111772055751977,0.1113388319528834,0.000985096127188445,0.10846709316403202,0.027219852086199592,2.9971270322334633,0.027219852086199592,2.9971270322334633
0029_KNNBaseline_item_msd,999258,6034,3706,6 user sample,KNNBaseline_item_msd,0.8856313457350243,0.0004020366127120978,0.8855613458313251,0.0003320367090128284,0.9532020111956386,0.0679727020733264,0.9532020111956386,0.0679727020733264,0.7920268955806268,-0.00010798551360535756,0.7920740380678097,-6.0843026422396924e-05,0.7587784770334647,-0.03335640406076745,0.7587784770334647,-0.03335640406076745,0.7835439837868168,0.7836238875777269,0.7092533171576049,0.7092533171576049,0.9088000406201282,0.9088334105719678,0.875250168097104,0.875250168097104,30.039106845855713,30.039106845855713,30.039106845855713,30.039106845855713,252.81351184844968,454.5221806049347,457.6199691295624,457.62828574180605,200041.8,199851.6,190.2,190.2,0.0002903394018517469,0.032794075929482705,0.00022033949815247755,0.024887528825199262,0.06786100486246605,7.6649567090003865,0.06786100486246605,7.6649567090003865,0.0004126098778738374,0.05212259118183351,0.00045975236505679806,0.05807782569874348,-0.03283580866928826,-4.147955546322459,-0.03283580866928826,-4.147955546322459,0.0007476765185897571,0.09551354696587296,0.0008275803094999201,0.10572102880607327,-0.07354299011062215,-9.394907644272072,-0.07354299011062215,-9.394907644272072,0.0006018964154990147,0.0662736892097634,0.0006352663673385717,0.06994799222970419,-0.0329479761075252,-3.6278400608690937,-0.0329479761075252,-3.6278400608690937
0029_SVD,999258,6034,3706,6 user sample,SVD,0.8744753258457336,7.877127515076854e-05,0.8743940525086558,-2.5020619270899047e-06,0.9531037244877492,0.07870716991716631,0.9531037244877492,0.07870716991716631,0.7935420836795041,-0.00014478778320792252,0.7935906922538373,-9.617920887461384e-05,0.7593407591199506,-0.034346112342761304,0.7593407591199506,-0.034346112342761304,0.7851318951654924,0.7852107171547259,0.7118417975631932,0.7118417975631932,0.9097682695454009,0.9098033912302532,0.8744568049909776,0.8744568049909776,107.24070720672607,107.24070720672607,107.24070720672607,107.24070720672607,63.47528052330017,103.69115619659424,108.50595436096191,108.51644411087037,200041.8,199851.6,190.2,190.2,-0.010865680487438967,-1.227287611181762,-0.010946953824516825,-1.2364675019240274,0.06776271815457657,7.6538551439326445,0.06776271815457657,7.6538551439326445,0.0019277979767511333,0.24352743647617944,0.001976406551084331,0.24966787320289233,-0.03227352658280236,-4.076925740943602,-0.03227352658280236,-4.076925740943602,0.002335587897265401,0.29836470555361294,0.0024144098864988806,0.3084339903089984,-0.07095450970503381,-9.064236640646424,-0.07095450970503381,-9.064236640646424,0.001570125340771722,0.17288356630003768,0.0016052470256240348,0.17675074936756874,-0.03374133921365163,-3.7151957894828356,-0.03374133921365163,-3.7151957894828356
0030_KNNBaseline_item_msd,999078,6034,3706,6 user sample,KNNBaseline_item_msd,0.8855841443819024,0.00035483525959012496,0.8854766665433006,0.0002473574209883589,0.9748598399233124,0.08963053080100014,0.9748598399233124,0.08963053080100014,0.7913072552655895,-0.0008276258286425975,0.7913986514340349,-0.0007362296601972629,0.7085458596698243,-0.08358902142440783,0.7085458596698243,-0.08358902142440783,0.7836117467751877,0.7837159548652964,0.6865872244945797,0.6865872244945797,0.9081829632795906,0.9082498090025906,0.840984343947268,0.840984343947268,33.188070678710936,33.188070678710936,33.188070678710936,33.188070678710936,252.36845607757567,456.9801325321197,460.3204099655151,460.3285719871521,200041.8,199815.6,226.2,226.2,0.00024313804872977407,0.027462643997117203,0.000135660210128008,0.01532293310233912,0.08951883359013979,10.11122640313488,0.08951883359013979,10.11122640313488,-0.0003070304371634025,-0.0387853583125824,-0.0002156342687180679,-0.027239815224739065,-0.08306842603292863,-10.493548124789704,-0.08306842603292863,-10.493548124789704,0.0008154395069607245,0.10417007584085501,0.0009196475970694173,0.11748236272074006,-0.09620908277364737,-12.29043646225085,-0.09620908277364737,-12.29043646225085,-1.5180925038604798e-05,-0.001671543278906363,5.166479796137047e-05,0.00568871432859146,-0.06721380025736123,-7.400785906276535,-0.06721380025736123,-7.400785906276535
0030_SVD,999078,6034,3706,6 user sample,SVD,0.8735178916336768,-0.0008786629369060827,0.8734089437689792,-0.0009876108016037,0.9639207101907704,0.08952415562018756,0.9639207101907704,0.08952415562018756,0.7936605799930554,-2.6291469656491987e-05,0.7937586154376434,7.174397493148188e-05,0.7051600393535253,-0.08852683210918655,0.7051600393535253,-0.08852683210918655,0.7860392931150341,0.7861525013338422,0.6806391100918521,0.6806391100918521,0.9093920756977232,0.9094558148861148,0.8453161213508864,0.8453161213508864,117.41799483299255,117.41799483299255,117.41799483299255,117.41799483299255,41.73470449447632,85.78576021194458,89.54895548820495,89.56241068840026,200041.8,199815.6,226.2,226.2,-0.011823114699495818,-1.3354305984836006,-0.011932062564193435,-1.3477363500435386,0.07857970385759783,8.875642638880167,0.07857970385759783,8.875642638880167,0.002046294290302453,0.2584963822988442,0.0021443297348904267,0.2708806262871829,-0.0864542463492276,-10.921258990731594,-0.0864542463492276,-10.921258990731594,0.003242985846807045,0.41428221067167453,0.003356194065615159,0.42874423837377035,-0.10215719717637495,-13.050291145710597,-0.10215719717637495,-13.050291145710597,0.0011939314930939915,0.13146156493631667,0.0012576706814856342,0.13847976782501156,-0.06288202285374278,-6.9238219935819005,-0.06288202285374278,-6.9238219935819005
0031_KNNBaseline_item_msd,999750,6034,3706,6 user sample,KNNBaseline_item_msd,0.8852148157210324,-1.4493401279791486e-05,0.8851342026669238,-9.510645538846064e-05,1.0454737863301424,0.1602444772078302,1.0454737863301424,0.1602444772078302,0.7909436712427225,-0.001191209851509667,0.7909468868429125,-0.0011879942513196573,0.7861223044075368,-0.006012576686695303,0.7861223044075368,-0.006012576686695303,0.7834648030257858,0.7834536744300491,0.7931225416376793,0.7931225416376793,0.9081275450376856,0.9081325671302964,0.90308048791222,0.90308048791222,30.78242449760437,30.78242449760437,30.78242449760437,30.78242449760437,256.6332504272461,470.60407886505135,474.25165619850156,474.25926847457885,200041.8,199950.0,91.8,91.8,-0.00012619061214014238,-0.014253334165869888,-0.00020680366624881152,-0.02335864539984799,0.16013277999696984,18.087130139853535,0.16013277999696984,18.087130139853535,-0.000670614460030472,-0.08471480014223547,-0.0006673988598404623,-0.08430859218867952,-0.0054919812952161084,-0.6937698566594993,-0.0054919812952161084,-0.6937698566594993,0.0006684957575587847,0.08539843013461265,0.0006573671618220756,0.08397678370713457,0.010326234369452236,1.3191470467570725,0.010326234369452236,1.3191470467570725,-7.059916694363011e-05,-0.007773542303971408,-6.557707433274551e-05,-0.007220569074183235,-0.005117656292409234,-0.5634955681274941,-0.005117656292409234,-0.5634955681274941
0031_SVD,999750,6034,3706,6 user sample,SVD,0.8736154139854975,-0.0007811405850853825,0.8735283232440724,-0.0008682313265104824,1.0456505755016776,0.17125402093109476,1.0456505755016776,0.17125402093109476,0.7936288459727905,-5.8025489921398325e-05,0.7936348863005279,-5.198516218385407e-05,0.7882092366539699,-0.005477634808741971,0.7882092366539699,-0.005477634808741971,0.7862306540253046,0.7862294067498687,0.7856112527588629,0.7856112527588629,0.9098931790710368,0.9099009964577952,0.9020364963449898,0.9020364963449898,112.90886425971985,112.90886425971985,112.90886425971985,112.90886425971985,50.46594877243042,93.39084892272949,96.84517493247986,96.85139455795289,200041.8,199950.0,91.8,91.8,-0.011725592347675118,-1.324415368066949,-0.011812683089100218,-1.3342523394488355,0.16030956916850503,18.107098623214245,0.16030956916850503,18.107098623214245,0.0020145602700375465,0.2544876092337226,0.0020206005977749797,0.25525064848737516,-0.0034050490487830265,-0.43013991918554195,-0.0034050490487830265,-0.43013991918554195,0.0034343467570775443,0.4387280222440749,0.0034330994816417215,0.4385686863575561,0.0028149454906358784,0.35960127360071087,0.0028149454906358784,0.35960127360071087,0.001695034866407652,0.1866371206794426,0.0017028522531660206,0.187497878522679,-0.006161647859639352,-0.6784475281036305,-0.006161647859639352,-0.6784475281036305
0032_KNNBaseline_item_msd,997997,6034,3706,6 user sample,KNNBaseline_item_msd,0.8854797270136116,0.0002504178912993149,0.8855708612382885,0.00034155211597630686,0.8432538679600625,-0.041975441162249716,0.8432538679600625,-0.041975441162249716,0.7913436179835855,-0.0007912631106465895,0.7913686282139526,-0.0007662528802795388,0.7695795854175685,-0.02255529567666359,0.7695795854175685,-0.02255529567666359,0.782649529889738,0.7826822665546477,0.7475624811331841,0.7475624811331841,0.9084351875881732,0.9084319383912846,0.9117010684188488,0.9117010684188488,28.36469650268555,28.36469650268555,28.36469650268555,28.36469650268555,238.02376556396484,442.9435742378235,446.07457699775694,446.08821125030516,200041.8,199599.4,442.4,442.4,0.00013872068043896402,0.015668615758972368,0.00022985490511595597,0.02596230192340788,-0.04208713837311007,-4.753777140338599,-0.04208713837311007,-4.753777140338599,-0.0002706677191673945,-0.03419186895131764,-0.00024565748880034377,-0.031032472914793618,-0.022034700285184394,-2.7835147347831355,-0.022034700285184394,-2.7835147347831355,-0.00014677737848900474,-0.01875039229569476,-0.0001140407135793442,-0.014568376539398757,-0.03523382613504289,-4.501020994593161,-0.03523382613504289,-4.501020994593161,0.0002370433835440222,0.026100403866340997,0.00023379418665536722,0.025742640870524643,0.003502924214219605,0.38570043735195625,0.003502924214219605,0.38570043735195625
0032_SVD,997997,6034,3706,6 user sample,SVD,0.8743642119395194,-3.234263106344226e-05,0.8744103075123505,1.3752941767641854e-05,0.8532075621938233,-0.02118899237675953,0.8532075621938233,-0.02118899237675953,0.792949132611757,-0.0007377388509548499,0.7929776670231196,-0.0007092044395923258,0.7681433381145075,-0.025543533348204358,0.7681433381145075,-0.025543533348204358,0.7848969835498699,0.7849305136532856,0.7472957737128358,0.7472957737128358,0.9092646662646788,0.9092613803466328,0.9125670793504048,0.9125670793504048,129.71429595947265,129.71429595947265,129.71429595947265,129.71429595947265,58.5237431049347,94.81106319427492,99.01558575630187,99.02916722297668,200041.8,199599.4,442.4,442.4,-0.010976794393653178,-1.239838018925148,-0.010930698820822093,-1.2346314857925647,-0.032133444139349265,-3.629499131914914,-0.032133444139349265,-3.629499131914914,0.0013348469090040949,0.16862339817668764,0.001363381320366619,0.17222798337403447,-0.023470947588245417,-2.9649474513220997,-0.023470947588245417,-2.9649474513220997,0.002100676281642899,0.2683554153409027,0.002134206385058568,0.27263879060779433,-0.03550053355539118,-4.535092108351865,-0.03550053355539118,-4.535092108351865,0.0010665220600496461,0.1174327504251478,0.001063236142003654,0.11707094413133845,0.004368935145775632,0.4810552822260835,0.004368935145775632,0.4810552822260835
0033_KNNBaseline_item_msd,999775,6034,3706,6 user sample,KNNBaseline_item_msd,0.8853525799537236,0.00012327083141139283,0.8852342812185647,4.972096252497948e-06,1.1202725844014565,0.23504327527914426,1.1202725844014565,0.23504327527914426,0.7916045818796339,-0.0005302992145982398,0.7915871401254841,-0.0005477409687479895,0.8077129800877405,0.015578098993508371,0.8077129800877405,0.015578098993508371,0.7837899255991714,0.783796065843855,0.7749416562081782,0.7749416562081782,0.9080216406148641,0.9080380408372044,0.8915423093208069,0.8915423093208069,29.07335247993469,29.07335247993469,29.07335247993469,29.07335247993469,244.8047005653381,449.8694428920747,452.97607154846185,452.98000802993766,200041.8,199955.0,86.8,86.8,1.1573620551041941e-05,0.0013072500277578403,-0.00010672511460785294,-0.012054690096178605,0.2349315780682839,26.535716338420023,0.2349315780682839,26.535716338420023,-9.703823119044941e-06,-0.0012258271855756626,-2.714557726879452e-05,-0.0034291419140694414,0.016098694384987566,2.0336538483127553,0.016098694384987566,2.0336538483127553,0.000993618330944357,0.12693191341331803,0.0009997585756279515,0.12771631219325386,-0.00785465106004879,-1.0034093144179044,-0.00785465106004879,-1.0034093144179044,-0.00017650358976506464,-0.01943448033794881,-0.00016010336742477982,-0.017628682512338012,-0.016655834883822274,-1.8339428449734303,-0.016655834883822274,-1.8339428449734303
